tmdbId,title,release_date,runtime,genres,popularity,vote_average,vote_count,poster_path,backdrop_path,original_language,original_title,adult,video,tagline,budget,revenue,homepage,imdb_id,production_companies,spoken_languages,status
38880.0,Promises,2001-01-01,106,"[{'id': 99, 'name': 'Documentary'}]",3.197,7.6,35,/yWjOPkUjgOpSaBJu1eAJiXmM16s.jpg,/AraipGxP3BzHAdSyzF65Vg4qELe.jpg,en,Promises,False,False,,0,0,http://www.promisesproject.org/,tt0282864,"[{'id': 80364, 'logo_path': None, 'name': 'Promises Film Project', 'origin_country': ''}]","[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'Hebrew', 'iso_639_1': 'he', 'name': 'עִבְרִית'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
11327.0,Midnight Express,1978-08-31,121,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",17.333,7.537,1424,/mW54BtqVRxrPnoO9gQQjTLJlnuU.jpg,/i09ge9T89Yfu1Q2DyUIQ9f9ALuC.jpg,en,Midnight Express,False,False,"Walk into the incredible true experience of Billy Hayes, and bring all the courage you can!",2300000,35000000,http://alanparker.com/film/midnight-express/,tt0077928,"[{'id': 5, 'logo_path': '/lieeAioEBVsgsoDT9HICrdt5iRa.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 15058, 'logo_path': None, 'name': 'Casablanca Filmworks', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Maltese', 'iso_639_1': 'mt', 'name': 'Malti'}, {'english_name': 'Turkish', 'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released
655.0,"Paris, Texas",1984-08-23,145,"[{'id': 18, 'name': 'Drama'}]",18.52,8.108,1403,/7G6ea5djDvCxfqfoMAX8479T4UB.jpg,/moTOuNKnM2phZCYPF49Y1Hb7WJj.jpg,en,"Paris, Texas",False,False,A place for dreams. A place for heartbreak. A place to pick up the pieces.,1746964,2181987,,tt0087884,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 45, 'logo_path': '/tUkNOAjyTt9D56DUeQfmmAFvwYQ.png', 'name': 'Road Movies', 'origin_country': 'DE'}, {'id': 46, 'logo_path': '/3xFdKHLXPGHEbrAkmsepGE8974Y.png', 'name': 'WDR', 'origin_country': 'DE'}, {'id': 181, 'logo_path': '/zhQ77XOviCBuXd74IurqqjgLNe0.png', 'name': 'Channel Four Films', 'origin_country': 'GB'}, {'id': 1448, 'logo_path': None, 'name': 'Pro-ject Filmproduktion', 'origin_country': 'DE'}, {'id': 6116, 'logo_path': None, 'name': 'Argos Films', 'origin_country': 'FR'}, {'id': 36229, 'logo_path': None, 'name': 'Wim Wenders Stiftung', 'origin_country': 'DE'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released
76203.0,12 Years a Slave,2013-10-18,134,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",27.858,7.951,10144,/xdANQijuNrJaw1HA61rDccME4Tm.jpg,/umUyVxJ4HeNebLMAcScdhF0QB3h.jpg,en,12 Years a Slave,False,False,The extraordinary true story of Solomon Northup,20000000,187000000,http://www.foxsearchlight.com/12yearsaslave,tt2024544,"[{'id': 81, 'logo_path': '/8wOfUhA7vwU2gbPjQy7Vv3EiF0o.png', 'name': 'Plan B Entertainment', 'origin_country': 'US'}, {'id': 508, 'logo_path': '/7cxRWzi4LsVm4Utfpr1hfARNurT.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 1246, 'logo_path': '/lmeFQGzHEds5t2UfmODyrbf2nXm.png', 'name': 'River Road Entertainment', 'origin_country': 'US'}, {'id': 6705, 'logo_path': '/e8EXNSfwr5E9d3TR8dHKbQnQK4W.png', 'name': 'Film4 Productions', 'origin_country': 'GB'}, {'id': 10104, 'logo_path': '/wRn5HnYMGeJHmItRypgOZOC6gwY.png', 'name': 'New Regency Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
17078.0,The Colour of Paradise,1999-02-08,90,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",5.422,7.6,133,/rQ1t23NAGJDv9oNfHEAsxhuiAOG.jpg,/q4YO6abeyYNiAaBsbtJRLgNRqoo.jpg,fa,رنگ خدا,False,False,,0,0,,tt0191043,"[{'id': 37740, 'logo_path': None, 'name': 'Varahonar Company', 'origin_country': ''}]","[{'english_name': 'Azerbaijani', 'iso_639_1': 'az', 'name': 'Azərbaycan'}, {'english_name': 'Persian', 'iso_639_1': 'fa', 'name': 'فارسی'}]",Released
9652.0,The Passenger,1975-02-28,126,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",7.859,7.325,406,/rYfnOaYYgAuoI8R0JiAV72jAESS.jpg,/xSMY8Qsoq6BRXsHuaQiNie0S8b.jpg,it,Professione: reporter,False,False,I used to be somebody else...but I traded him in.,0,0,,tt0073580,"[{'id': 21, 'logo_path': '/aOWKh4gkNrfFZ3Ep7n0ckPhoGb5.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}, {'id': 1714, 'logo_path': None, 'name': 'Les Films Concordia', 'origin_country': 'FR'}, {'id': 8574, 'logo_path': None, 'name': 'CIPI Cinematografica S.A.', 'origin_country': ''}]","[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
16619.0,Ordinary People,1980-09-19,124,"[{'id': 18, 'name': 'Drama'}]",11.553,7.446,514,/kPt2AQiSP39g3I1TtAnjSGQwN9S.jpg,/kHnxJ34Ki936sPxPKotR7auZV4.jpg,en,Ordinary People,False,False,Everything is in its proper place... except the past.,6000000,54766923,,tt0081283,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 316, 'logo_path': None, 'name': 'Wildwood Enterprises', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
11971.0,Much Ado About Nothing,1993-05-07,111,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",11.635,7.0,607,/fA5mOQuevh4q18AAfy1xQWToVpp.jpg,/3B4IwlNQ6ACz0My57fvEoleNZSO.jpg,en,Much Ado About Nothing,False,False,Romance. Mischief. Seduction. Revenge. Remarkable.,11000000,22551000,,tt0107616,"[{'id': 288, 'logo_path': '/aW0IpM9d4Zjj978EqgDVSxXXhTj.png', 'name': 'BBC Film', 'origin_country': 'GB'}, {'id': 3102, 'logo_path': None, 'name': 'Renaissance Films', 'origin_country': ''}, {'id': 3906, 'logo_path': '/iSK5VQnKq7ZZKI3ge9K1DySvJYm.png', 'name': 'American Playhouse', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
1091.0,The Thing,1982-06-25,109,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",43.806,8.032,5791,/tzGY49kseSE9QAKk47uuDGwnSCu.jpg,/jaO8WurWoUBE55nskqtFqPZFFaO.jpg,en,The Thing,False,False,Man is The Warmest Place to Hide.,15000000,19629760,http://www.theofficialjohncarpenter.com/the-thing/,tt0084787,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 662, 'logo_path': None, 'name': 'Turman-Foster Company', 'origin_country': ''}, {'id': 185644, 'logo_path': None, 'name': 'Province of BC, Ministry of Tourism, Film Promotion Office', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Norwegian', 'iso_639_1': 'no', 'name': 'Norsk'}]",Released
5055.0,Ashes and Diamonds,1958-10-03,103,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",10.251,7.465,184,/rA7Rr0j8NfgxLaxvtItz9rc1iiT.jpg,/1QlZ3Kge4bCH01V3VibxckeVIiu.jpg,pl,Popiół i diament,False,False,Touched with the fire and rebellion of a new generation of Polish film makers,0,0,,tt0052080,"[{'id': 1829, 'logo_path': None, 'name': 'Zespól Filmowy ""Kadr""', 'origin_country': 'PL'}]","[{'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}]",Released
53229.0,Requiem for a Heavyweight,1962-10-16,95,"[{'id': 18, 'name': 'Drama'}]",5.262,7.1,51,/owXVgPz9N4FabqAZXDyviJgfnQf.jpg,/oSg662qyuvqjgNASD1jLRrcI8Ao.jpg,en,Requiem for a Heavyweight,False,False,"The World of ""Mountain"" Riviera . . . The Fast Buck . . . The Angry Men . . . The Lonely Women !",1100000,0,,tt0056406,"[{'id': 5, 'logo_path': '/lieeAioEBVsgsoDT9HICrdt5iRa.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
159008.0,Inequality for All,2013-01-19,88,"[{'id': 99, 'name': 'Documentary'}]",9.592,7.5,102,/eASRRqzSsTM4XXGKKHpSl0lHwWF.jpg,/2X2jnuBmTa4q34Eutv50r9Uk1FK.jpg,en,Inequality for All,False,False,,0,0,http://inequalityforall.com/,tt2215151,"[{'id': 25844, 'logo_path': None, 'name': '72 Productions', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
37230.0,Saturday Night and Sunday Morning,1960-10-27,90,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8.456,7.0,105,/fHHKxB71EzVzny3ZakxZRGe5Evw.jpg,/tastycTYBJkloAVcZgjdeYnc1Fo.jpg,en,Saturday Night and Sunday Morning,False,False,Saturday night you have your fling at life...and Sunday morning you face up to it!,0,0,,tt0054269,"[{'id': 1980, 'logo_path': None, 'name': 'Woodfall Film Productions', 'origin_country': 'GB'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
8374.0,The Boondock Saints,1999-01-22,108,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",17.836,7.255,2056,/gj3V39yiGPH1FAylXxzzVneflxA.jpg,/tIJKAbESEi9eywpVflJpTHukPwR.jpg,en,The Boondock Saints,False,False,Thy Kingdom Come. Thy Will Be Done.,6000000,50000000,http://www.theboondocksaints.com,tt0144117,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 1403, 'logo_path': None, 'name': 'Franchise Pictures', 'origin_country': 'US'}, {'id': 11342, 'logo_path': None, 'name': 'Brood Syndicate', 'origin_country': ''}, {'id': 20088, 'logo_path': None, 'name': 'B.D.S. Productions Inc.', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released
2013.0,The Diving Bell and the Butterfly,2007-05-23,112,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",10.875,7.569,1004,/3MJUo4bCPai5r9zrw7nTS8sVzQ7.jpg,/gs9Z5cPauxH9Gml2kO6oUYwkTgK.jpg,fr,Le scaphandre et le papillon,False,False,Let your imagination set you free.,14000020,19777647,,tt0401383,"[{'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 591, 'logo_path': '/q5I5RDwMEiqoNmfaJgd2LraEOJY.png', 'name': 'France 3 Cinéma', 'origin_country': 'FR'}, {'id': 862, 'logo_path': '/udTjbqPmcTbfrihMuLtLcizDEM1.png', 'name': 'The Kennedy/Marshall Company', 'origin_country': 'US'}, {'id': 866, 'logo_path': None, 'name': 'Pathé Renn Productions', 'origin_country': 'FR'}, {'id': 1997, 'logo_path': None, 'name': 'Banques Populaire Image 7', 'origin_country': ''}, {'id': 6301, 'logo_path': '/jma8ZaHq1KAzlXW3v0RswVOWSdn.png', 'name': 'CinéCinéma', 'origin_country': 'FR'}, {'id': 11434, 'logo_path': None, 'name': 'Région Nord-Pas-de-Calais', 'origin_country': ''}, {'id': 75242, 'logo_path': '/pviLhXu8yVavzS2Z1pthpv9Z4w5.png', 'name': 'Pictanovo', 'origin_country': 'FR'}]","[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released
20993.0,Brother 2,2000-05-11,122,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",10.083,7.273,209,/r5pffTC8XZsrGUYSU8e23dGmGNK.jpg,/a8bPE7ufmXsfj2BLOrB8KuNMxN5.jpg,ru,Брат 2,False,False,Danila returns!,1500000,1080000,,tt0238883,"[{'id': 318, 'logo_path': '/q0UG4oZERwIywJdDPF4lRlvdYGW.png', 'name': 'CTB Film Company', 'origin_country': 'RU'}, {'id': 88285, 'logo_path': None, 'name': 'Intercinema Art Agency', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'Ukrainian', 'iso_639_1': 'uk', 'name': 'Український'}]",Released
15371.0,Lupin the Third: The Castle of Cagliostro,1979-12-15,102,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",24.902,7.527,844,/hSFdyWptoDHuXlFZGzIrfVell4Q.jpg,/fCf8WfsRJEDFf1N6gA6o4ICRYp.jpg,ja,ルパン三世 カリオストロの城,False,False,Believe in the Thief.,7202188,8194857,,tt0079833,"[{'id': 7164, 'logo_path': '/vHsaqTkQ2ZTbdqrCA272YahoVlg.png', 'name': 'TMS Entertainment', 'origin_country': 'JP'}]","[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released
400928.0,Gifted,2017-04-12,101,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",37.659,8.044,4628,/9Ts7Vc4wLlpI9oox9mkVUE1tBHy.jpg,/gYtXT7fJNBRZBbBulO11DoRveLT.jpg,en,Gifted,False,False,,7000000,40343446,http://www.foxsearchlight.com/gifted/,tt4481414,"[{'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}, {'id': 7493, 'logo_path': '/452FO4LcI6lA6bfgl6w1kQYRBlr.png', 'name': 'FilmNation Entertainment', 'origin_country': 'US'}, {'id': 8569, 'logo_path': None, 'name': 'Dayday Films', 'origin_country': 'GB'}, {'id': 89578, 'logo_path': None, 'name': 'Grade A Entertainment', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
82825.0,Kahaani,2012-03-08,122,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6.6,7.2,252,/shsN1B7IPAQG1NLF6WVVi3X89lM.jpg,/ycRsscsENS6hTTRPlSv3YyBAkHD.jpg,hi,Kahaani,False,False,A mother of a story.,1200000,16000000,http://kahaanithefilm.com/,tt1821480,"[{'id': 6808, 'logo_path': '/xa1Yz7B5eRC2F9oHA6mDn8NE6ci.png', 'name': 'Viacom18 Studios', 'origin_country': 'IN'}, {'id': 103329, 'logo_path': '/bjJ6phaG9F8cGm3RYBjly8wYuH5.png', 'name': 'Pen Studios', 'origin_country': 'IN'}, {'id': 164741, 'logo_path': None, 'name': 'Bound Script Production', 'origin_country': 'IN'}]","[{'english_name': 'Bengali', 'iso_639_1': 'bn', 'name': 'বাংলা'}, {'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
29478.0,A Raisin in the Sun,1961-05-28,128,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",10.069,7.7,99,/fxGAJFfryAgdi4ONkVyrBWKDBbI.jpg,/akixkRvSOQSCZzHBs0j1y0gS4AM.jpg,en,A Raisin in the Sun,False,False,The prize-winning drama that warms the screen with its people and its passions...,1500000,0,,tt0055353,"[{'id': 5, 'logo_path': '/lieeAioEBVsgsoDT9HICrdt5iRa.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
124067.0,The Central Park Five,2012-05-24,119,"[{'id': 99, 'name': 'Documentary'}]",5.61,7.1,88,/aKlQ8Sjr07OkCLuYkRYtpVSMm3e.jpg,/f1YohZe2PDV5OgTPwNVvRhhV935.jpg,en,The Central Park Five,False,False,,0,273747,http://www.pbs.org/kenburns/centralparkfive/,tt2380247,"[{'id': 10722, 'logo_path': '/mPJs7G32jMVmgUlcuobZelsjkhv.png', 'name': 'Florentine Films', 'origin_country': 'US'}, {'id': 10725, 'logo_path': '/rLfwt5kPoXfJweOsEDgJhhBnN7Q.png', 'name': 'WETA', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
177572.0,Big Hero 6,2014-10-24,102,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",102.648,7.744,14175,/2mxS4wUimwlLmI1xp6QW6NSU361.jpg,/5tub2Kw6NboWFblA1CgDEwB59jP.jpg,en,Big Hero 6,False,False,From the creators of Wreck-It Ralph and Frozen.,165000000,657827828,http://movies.disney.com/big-hero-6,tt2245084,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 6125, 'logo_path': '/tzsMJBJZINu7GHzrpYzpReWhh66.png', 'name': 'Walt Disney Animation Studios', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
41662.0,3 Women,1977-04-10,124,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",8.519,7.3,220,/uL5Yg8MEgHGXymTaJBYXn9g0xsH.jpg,/pTmMEIW2cyOkcSRkWTCDEbd5if0.jpg,en,3 Women,False,False,"1 Woman Became 2, 2 Women Became 3, 3 Women Became 1.",1500000,0,,tt0075612,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 153682, 'logo_path': None, 'name': ""Lion's Gate Films"", 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
50314.0,My Architect: A Son's Journey,2003-11-12,116,"[{'id': 99, 'name': 'Documentary'}]",2.284,7.2,24,/flpuP2Y2qUkVGghsOYkxj0HkgB9.jpg,/lWka0Rp7dhUu5ijstVW77IjphGG.jpg,en,My Architect: A Son's Journey,False,False,A man. His buildings. His secret lives.,0,0,https://www.myarchitectmovie.com/,tt0373175,[],"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
1779.0,Roger & Me,1989-09-01,91,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}, {'id': 35, 'name': 'Comedy'}]",6.321,7.2,252,/m5XzsqhbLg8eHqcSNHo6gt4QU6H.jpg,/1rcqMsFdegP8maBBjn3whEqf6wR.jpg,en,Roger & Me,False,False,,160000,6706368,,tt0098213,"[{'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 26137, 'logo_path': None, 'name': 'Dog Eat Dog Films', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
17685.0,King of Hearts,1966-12-21,102,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",4.609,7.3,52,/hpLirLejElkMbBtmgLMofcZCr0E.jpg,/3YzSHwBwnrkq1JxIAj2X6oDKfiD.jpg,fr,Le Roi de cœur,False,False,WW1 but with stank on it,0,0,,tt0060908,"[{'id': 64, 'logo_path': None, 'name': 'Les Productions Artistes Associés', 'origin_country': 'FR'}, {'id': 1405, 'logo_path': None, 'name': 'Fildebroc', 'origin_country': ''}, {'id': 14098, 'logo_path': None, 'name': 'Compagnia Cinematografica Montoro', 'origin_country': ''}]","[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
13776.0,Diner,1982-04-02,110,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",9.038,6.9,226,/2vKIdZ6JkFIzcQeaHg3xtdvOyRO.jpg,/cHBc2JIIIoBImVTOFIDqk1mjaeV.jpg,en,Diner,False,False,"Suddenly, life was more than French fries, gravy, and girls.",5000000,14100000,,tt0083833,"[{'id': 21, 'logo_path': '/aOWKh4gkNrfFZ3Ep7n0ckPhoGb5.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
11502.0,Knife in the Water,1962-03-09,94,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.357,7.303,350,/tkdeCwZhy9hzzVjZFjw0RPGWUIg.jpg,/hlS23ABq7d8BwAeB9LKfZ2Xum8L.jpg,pl,Nóż w wodzie,False,False,"Acclaimed by all! Roman Polanski's tense, ironic Drama!",0,0,,tt0056291,"[{'id': 42243, 'logo_path': None, 'name': 'Zespol Filmowy ""Kamera""', 'origin_country': ''}]","[{'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}]",Released
747.0,Shaun of the Dead,2004-04-09,99,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",33.256,7.533,7320,/dgXPhzNJH8HFTBjXPB177yNx6RI.jpg,/mrdHbaCp3ysDrzUHle5eQlY9Vzu.jpg,en,Shaun of the Dead,False,False,A romantic comedy. With zombies.,6100000,30097092,https://www.focusfeatures.com/shaun_of_the_dead,tt0365748,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 134, 'logo_path': None, 'name': 'Rogue Pictures', 'origin_country': ''}, {'id': 443, 'logo_path': '/deewJi8ncCh6Sc2STL91wvZ4O5X.png', 'name': 'Big Talk Productions', 'origin_country': 'GB'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 6705, 'logo_path': '/e8EXNSfwr5E9d3TR8dHKbQnQK4W.png', 'name': 'Film4 Productions', 'origin_country': 'GB'}, {'id': 10163, 'logo_path': '/16KWBMmfPX0aJzDExDrPxSLj0Pg.png', 'name': 'Working Title Films', 'origin_country': 'GB'}, {'id': 10462, 'logo_path': None, 'name': 'WT2 Productions', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
16133.0,Survive Style 5+,2004-09-25,120,"[{'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",6.822,7.2,165,/plk0CXzSH9SeWCnbj2hoQEJJmy4.jpg,/jA1vPnhGwwg0gN5qvWoL1UZNLyR.jpg,ja,Survive Style 5+,False,False,What is your function in life?,0,0,,tt0430651,"[{'id': 1780, 'logo_path': '/2KJ1cSBOGABQotDWSRPNY4C9amg.png', 'name': 'Tohokushinsha Film Corporation', 'origin_country': 'JP'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released
469.0,Stranger Than Paradise,1984-10-01,89,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7.492,7.2,419,/Q9wdlNjBOti4JhAjAQXphzShw3.jpg,/oeT5amYwrZiaqsj4QKcOYYa5c5K.jpg,en,Stranger Than Paradise,False,False,,0,0,,tt0088184,"[{'id': 49393, 'logo_path': None, 'name': 'Cinesthesia Productions', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Hungarian', 'iso_639_1': 'hu', 'name': 'Magyar'}]",Released
23378.0,Into the Woods,1991-03-15,153,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",5.803,8.0,35,/dmDLyOAZ203SPRYPfG4uUIa8ea8.jpg,/fTJ0WpdBOuFi45V1DN07hgYAkDj.jpg,en,Into the Woods,False,False,,0,0,,tt0099851,"[{'id': 3025, 'logo_path': None, 'name': 'Brandman Productions', 'origin_country': ''}, {'id': 3906, 'logo_path': '/iSK5VQnKq7ZZKI3ge9K1DySvJYm.png', 'name': 'American Playhouse', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
278236.0,X+Y,2014-03-13,111,"[{'id': 18, 'name': 'Drama'}]",16.039,6.709,492,/jYkfSWb9rlTTzvLclCuJwm48kbl.jpg,/mw6x28JktbKMU51hi5cYUKttphB.jpg,en,X+Y,False,False,True genius comes from opening your heart,0,0,,tt3149038,"[{'id': 288, 'logo_path': '/aW0IpM9d4Zjj978EqgDVSxXXhTj.png', 'name': 'BBC Film', 'origin_country': 'GB'}, {'id': 4234, 'logo_path': None, 'name': 'Original Pictures', 'origin_country': ''}, {'id': 5056, 'logo_path': '/kADFcjL04xe5HGBnlLjbfhliS2a.png', 'name': 'Head Gear Films', 'origin_country': 'GB'}, {'id': 7281, 'logo_path': '/lkqIuaKTm2sg3umwTBScmqyzLX5.png', 'name': 'BFI', 'origin_country': 'GB'}, {'id': 35177, 'logo_path': '/3QcZMjZRSqmaNkf0vFm49OhK6bA.png', 'name': 'Minnow Films', 'origin_country': 'GB'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released
